KSCM	CSSD	TOP	KDU	Pirati	ANO	ODS	SZ	Svob	Usvit	Ostatni	Nevolici	mimo_byty	verici	vek_prumer	vdani	vzdelani_zakladni	vzdelani_stredni	vzdelani_maturita	vzdelani_vysoka	prac_studenti	nikdy_nezamestnani	studenti	nezamestnani	zamestnani	podnikatele	osvc
6	7	3	2	2	9	1	1	2	4	1	208	0	19.776	37.979	40.672	1.493	32.09	10.821	4.851	0	2.239	16.791	9.328	85.714	1.190	13.095
3	9	13	24	4	10	2	1	0	3	15	391	0.424	25.636	39.003	48.093	0.212	30.085	22.881	10.381	0.424	0.636	18.008	2.331	80.000	5.946	14.054
14	0	2	29	0	1	0	0	1	0	2	157	2.041	47.449	38.913	48.469	0	34.694	21.939	5.102	0.51	0.51	17.857	6.633	81.690	1.408	16.901
19	26	20	15	7	27	17	6	8	11	17	1337	0.318	14.704	39.542	46.467	0.509	39.656	19.796	6.62	0.7	0.318	14.258	3.692	85.938	2.415	11.648
4	9	0	18	3	8	0	0	5	1	2	298	0	29.814	42.949	46.273	0.621	41.925	14.286	4.348	0.311	0.621	12.422	5.59	88.800	2.400	8.800
17	12	14	25	3	27	5	3	5	5	18	1044	0.312	18.692	42.345	48.053	0.312	37.072	20.405	6.386	0.545	0.857	13.162	5.685	79.916	3.766	16.318
3	3	6	8	6	9	2	0	0	0	3	243	0	29.11	44.233	46.233	0.342	38.014	22.26	5.822	0.685	1.027	13.699	5.479	86.842	0.877	12.281
8	12	8	25	3	6	2	5	1	6	10	581	0.135	22.297	38.705	44.865	0.541	36.892	17.297	4.324	0.676	0.676	15.135	5.541	81.720	4.301	13.978
9	4	9	42	1	15	4	2	1	4	6	569	0	26.174	38.274	48.649	0	39.403	19.346	4.979	0.711	0.711	15.789	4.979	78.929	2.857	18.214
46	60	26	49	14	59	23	13	14	24	42	1949	1.259	17.422	42.377	44.794	0.126	34.509	22.754	9.278	0.42	1.008	14.903	6.129	79.255	5.532	15.213
1	7	5	3	2	2	0	0	0	0	6	219	2.166	15.162	38.673	40.794	0	35.379	16.245	4.693	0.361	0.361	19.856	5.776	83.673	4.082	12.245
18	24	8	55	1	8	10	0	0	2	9	828	0.195	43.969	40.159	50.292	0.195	38.911	20.233	5.739	0.195	0.389	15.37	3.988	84.749	1.961	13.290
24	28	14	47	2	38	9	3	1	11	14	1032	0.55	20.283	40.427	43.947	0.236	34.198	22.17	6.604	0.943	0.943	15.723	6.682	84.551	3.549	11.900
14	20	8	56	6	19	6	0	2	6	8	900	1.045	33.143	41.442	44.824	0.475	38.272	20.988	5.413	0.475	0.38	14.245	6.173	83.092	3.140	13.768
10	2	3	9	0	4	0	0	0	1	0	162	0	35.079	41.04	49.738	0.524	45.55	11.518	1.571	1.047	0.524	20.942	7.853	88.235	0.000	11.765
3	10	2	1	2	0	1	1	0	4	1	87	0	12.5	42.417	46.875	0	39.583	17.708	10.417	1.042	0	15.625	4.167	87.500	2.500	10.000
10	9	2	21	1	19	6	1	2	2	11	523	0.933	28.616	43.712	45.257	0.156	34.992	23.484	5.91	0.467	0.311	12.908	5.288	80.632	0.791	18.577
7	6	5	14	0	11	0	0	2	4	5	216	0	18.776	42.779	52.245	0	44.898	19.592	7.755	0.816	0	11.837	2.041	78.846	3.846	17.308
4	8	3	4	4	0	0	0	2	0	10	280	0	19.885	39.853	38.905	0.288	38.905	11.816	4.611	0	2.594	15.562	12.104	80.952	2.857	16.190
7	12	13	10	1	11	9	9	5	3	10	454	1.982	16.396	37.695	47.207	0	29.91	21.441	13.333	1.261	0.541	17.658	2.162	82.072	5.179	12.749
11	23	9	28	13	36	14	6	10	7	15	1334	0.25	14.981	40.262	47.628	0.312	32.896	23.096	7.615	0.624	0.936	14.794	4.37	82.985	4.328	12.687
5	2	1	0	0	1	2	0	1	1	1	70	0	11.111	42.969	54.321	0	45.679	14.815	6.173	0	2.469	11.111	9.877	83.871	6.452	9.677
15	13	11	5	2	6	4	0	3	5	13	445	0.191	16.826	40.242	47.036	0	38.623	21.797	4.78	0.191	0.382	16.252	5.927	84.103	6.667	9.231
0	4	3	12	0	2	0	1	3	1	2	130	2.055	32.192	45.094	46.575	1.37	43.151	21.233	3.425	0	0	11.644	6.849	85.366	0.000	14.634
5	5	1	14	2	8	1	1	1	11	4	341	2.657	19.324	43.895	51.449	0.725	34.3	25.362	4.348	0	1.932	16.184	7.005	92.481	0.752	6.767
19	23	3	82	7	8	5	2	2	5	10	499	0.828	41.06	42.5	49.338	0.497	39.735	17.715	5.629	0.993	0.828	14.57	4.967	86.385	1.408	12.207
6	7	1	8	0	3	0	1	0	3	3	216	0	24.242	44.725	40.693	0	41.126	15.584	3.03	1.732	0.433	13.42	5.628	78.824	5.882	15.294
2	13	6	20	0	6	5	0	0	2	7	396	0.61	30.691	41.99	45.528	1.626	40.447	17.886	3.455	0.203	0.203	14.024	5.894	93.011	1.613	5.376
3	2	6	13	0	2	0	1	0	4	4	263	0	22.603	42.483	38.699	0.342	36.301	15.411	2.74	0.685	1.712	14.041	7.192	88.462	2.885	8.654
20	19	10	16	6	13	8	10	3	3	6	1105	0	17.92	40.158	46.09	0	31.815	25.209	7.745	0.532	0.911	13.971	4.024	85.637	2.334	12.029
7	18	3	5	0	9	2	3	0	0	3	332	0.331	8.278	43.685	29.967	0	24.338	12.252	2.318	0.166	0.828	9.106	3.642	88.079	0.000	11.921
11	5	4	12	1	11	2	1	0	1	10	393	0	28.112	40.853	43.562	0	40.129	18.026	7.511	0.429	1.288	13.734	7.725	81.871	3.509	14.620
2	4	4	4	3	4	3	0	1	0	3	144	0.625	23.75	42.813	39.375	0	39.375	19.375	6.25	1.25	3.125	12.5	6.875	84.483	1.724	13.793
8	10	20	16	3	23	11	1	2	0	11	489	0.336	18.289	40.66	47.148	0.336	36.745	17.953	8.557	0.503	1.007	17.953	4.698	86.207	2.155	11.638
37	25	24	29	9	64	11	6	5	15	16	1315	0.31	15.199	39.307	45.223	0.186	32.754	19.727	8.127	0.372	0.682	15.943	5.583	87.988	2.184	9.828
15	17	5	10	3	16	2	0	3	3	2	493	0.169	16.047	38.377	43.919	0.507	34.122	17.736	6.757	0.169	0.845	15.203	4.899	86.087	2.174	11.739
7	6	7	41	5	14	4	0	4	4	4	400	0.853	30.917	40.202	45.203	0.426	35.181	17.697	4.904	0.213	0.64	18.763	4.264	85.311	2.825	11.864
13	7	9	9	6	17	4	1	2	2	10	385	0.216	17.495	38.829	45.14	0	31.749	23.11	5.4	0.432	1.728	14.687	6.911	74.468	6.383	19.149
3	3	1	11	2	7	0	3	3	0	5	268	2.048	18.771	41.928	43.686	0	36.86	17.406	6.826	0	0.683	18.43	5.461	80.198	2.970	16.832
16	14	9	13	7	8	3	2	1	5	16	440	0.383	22.414	43.573	46.743	0	41.954	16.475	4.981	1.149	0.958	11.494	8.429	85.870	1.630	12.500
633	726	686	686	281	729	319	137	320	191	419	30053	0.627	16.75	40.541	43.029	0.176	27.51	26.023	11.52	0.727	1.089	15.422	6.198	83.079	4.446	12.475
11	4	1	14	5	5	1	1	2	0	1	172	0	51.309	42.762	45.026	0.524	37.173	17.801	8.901	1.047	2.094	14.66	10.995	82.609	0.000	17.391
14	3	1	8	1	3	0	0	0	8	4	160	0	39.691	43.026	42.784	0	35.567	12.887	1.546	0	1.031	13.918	7.216	81.356	1.695	16.949
0	7	2	7	0	6	1	0	0	0	4	142	0	56.316	39.437	54.211	0	36.316	18.947	7.368	0	0.526	15.789	5.263	86.842	1.316	11.842
7	7	1	0	0	1	1	0	0	0	2	232	1.866	18.657	44.067	39.925	1.119	36.567	14.925	1.493	0.746	1.119	12.313	6.716	80.000	0.000	20.000
8	7	2	22	1	9	3	0	0	3	2	304	0.284	25.568	41.205	54.83	0.852	37.784	17.045	4.545	0	1.136	17.045	5.966	87.970	2.256	9.774
1	2	2	9	0	2	1	0	2	3	7	132	0	44.056	45.514	56.643	0	43.357	12.587	10.49	0	0.699	15.385	4.895	77.193	5.263	17.544
8	8	10	8	0	4	3	0	2	0	3	202	0	41.365	42.694	54.618	0.402	36.546	22.088	6.024	0.803	0.402	17.269	2.811	88.073	1.835	10.092
2	1	3	2	1	2	0	0	3	3	10	93	0	22.43	47.311	41.121	0	40.187	14.953	8.411	1.869	0.935	15.888	5.607	73.684	2.632	23.684
16	12	12	21	3	24	3	2	3	1	5	560	0.461	27.957	42.828	46.237	0.307	35.33	21.659	7.988	0.154	1.075	12.289	6.759	80.408	3.265	16.327
18	24	9	44	1	16	13	2	3	7	15	955	0.328	25.287	38.965	44.253	0.328	34.154	20.936	6.65	0.493	0.739	20.115	5.501	84.486	1.887	13.627
7	9	1	36	4	7	5	3	0	5	5	286	0	43.915	37.882	38.624	0.529	26.72	18.254	5.291	0.265	1.323	24.868	6.614	83.333	2.778	13.889
2	3	0	9	0	1	0	0	1	0	0	76	1.111	47.778	47.433	52.222	0	36.667	16.667	5.556	0	0	15.556	12.222	78.947	0.000	21.053
24	8	6	17	0	16	3	2	0	6	5	430	0.969	33.14	43.702	50.388	0.581	39.147	18.605	3.876	0.388	0.581	12.791	4.845	81.340	3.349	15.311
13	6	8	2	2	8	0	0	2	1	6	236	0.377	23.774	41.934	45.66	0	33.208	21.509	3.396	0	0.377	15.472	7.547	78.000	6.000	16.000
10	4	0	15	2	9	1	1	0	1	6	253	0	44.108	40.882	57.912	0.673	35.017	20.539	6.397	1.01	0.673	15.152	3.03	87.407	0.741	11.852
1	4	4	21	2	1	2	0	0	0	4	147	0	45.161	43.301	47.849	0	37.634	23.118	4.839	0.538	0	16.667	4.301	79.268	2.439	18.293
9	9	9	10	1	6	2	0	0	4	3	156	0	29.688	42.856	44.271	0	32.292	23.438	5.208	0.521	1.042	15.104	3.646	76.744	1.163	22.093
3	10	0	5	1	3	4	2	0	0	4	209	0	19.328	44.673	48.319	0.84	46.639	18.908	3.782	0.42	0.84	10.924	5.462	89.109	1.980	8.911
4	1	3	3	1	5	2	2	0	0	3	163	0	21.429	44.813	53.061	0	33.163	25.51	5.102	0.51	1.531	18.878	5.102	89.333	4.000	6.667
5	7	7	12	5	0	0	0	2	0	3	166	0	28.837	40.63	48.837	0	37.209	20.93	5.581	0	0.93	21.86	5.116	85.000	6.250	8.750
11	4	0	38	3	10	2	3	0	3	1	493	0.352	31.69	40.285	49.12	0.176	37.676	18.31	4.049	0.88	1.408	20.951	6.514	87.500	3.365	9.135
0	2	4	5	2	1	1	0	0	2	1	110	0	26.027	37.931	39.041	0.685	32.192	19.863	4.795	2.055	2.055	17.808	9.589	83.333	0.000	16.667
5	9	7	9	2	5	0	1	0	1	6	332	0	40.686	41.306	44.363	0.49	32.843	17.402	3.186	0	1.225	17.157	6.618	77.241	2.759	20.000
4	9	2	11	2	4	1	2	1	3	3	319	0	28.232	40.571	46.966	0.528	39.314	14.512	6.332	1.319	1.847	17.414	5.277	83.893	2.013	14.094
4	2	6	24	1	7	2	0	0	0	8	235	0	36.949	41.283	47.119	0	36.61	16.61	4.407	0.678	1.356	16.271	5.085	85.577	0.962	13.462
14	9	9	14	3	24	17	5	3	9	8	654	0.376	17.669	38.569	44.737	0.376	32.581	24.185	8.145	0.501	0.501	16.165	4.762	89.130	1.087	9.783
14	12	4	17	3	8	1	0	2	3	2	444	0.548	24.497	41.132	45.521	0	37.477	18.647	2.559	1.097	1.097	16.636	7.678	87.778	1.667	10.556
2	10	3	4	1	6	2	0	4	0	4	304	0.278	31.111	41.019	48.056	0	39.444	19.167	5	0.833	1.389	20	5.556	84.507	0.704	14.789
7	2	6	10	1	10	0	0	0	1	1	189	0	33.493	45.036	45.933	1.435	41.148	19.617	5.263	0	1.435	12.919	5.742	73.171	4.878	21.951
2	10	3	25	4	8	3	0	2	0	3	249	0	46.071	42.436	49.286	0	33.571	18.929	7.143	0	0.714	15.714	5.357	84.483	0.862	14.655
2	2	4	1	0	6	2	0	0	4	0	106	1.46	36.496	38.982	50.365	0	46.715	13.869	8.029	1.46	1.46	8.029	8.029	83.333	1.515	15.152
4	5	13	6	4	7	7	5	0	1	3	209	0	29.562	42.892	53.285	0	36.496	22.263	3.65	0	0.73	14.964	5.839	89.423	0.000	10.577
4	4	1	6	0	4	0	0	0	1	6	63	0	54.93	40.106	57.746	1.408	35.211	21.127	9.859	0	0	18.31	2.817	77.778	7.407	14.815
0	2	3	12	0	0	1	0	4	0	3	64	0	53.75	46.513	45	0	32.5	8.75	6.25	0	2.5	16.25	7.5	85.185	0.000	14.815
31	31	25	51	8	40	20	3	2	8	16	1407	0.465	24.244	40.548	45.291	0.291	32.965	23.081	7.442	0.581	0.988	16.919	5.291	85.373	4.641	9.986
2	6	3	6	0	6	2	0	0	0	0	69	0	28.409	42.409	53.409	0	35.227	17.045	4.545	1.136	0	20.455	5.682	78.261	0.000	21.739
2	2	0	0	0	1	0	0	1	0	0	75	0	18.28	35.156	52.688	1.075	33.333	19.355	2.151	0	0	17.204	4.301	85.294	0.000	14.706
7	2	1	13	1	5	1	0	0	0	6	215	0	53.307	40.399	49.027	0.389	38.521	20.623	2.724	0	0.778	14.786	3.502	85.714	1.905	12.381
5	2	2	8	7	4	1	2	0	1	4	121	1.342	37.584	43.862	51.007	0	32.215	21.477	4.698	0	0.671	8.725	5.369	97.917	0.000	2.083
8	4	9	13	5	20	1	2	5	6	5	480	0.341	31.346	40.218	49.063	0.17	41.227	17.888	5.451	0.17	1.022	15.503	7.666	85.306	0.816	13.878
93	100	49	143	17	78	27	4	20	21	46	3257	0.313	20.593	39.443	43.067	0.313	33.012	19.508	5.86	0.627	1.76	17.024	7.186	82.198	3.844	13.958
4	10	1	15	1	9	1	0	2	0	5	169	2.844	36.493	41.95	42.18	0	42.654	16.588	4.739	0	0	15.166	6.635	89.474	1.316	9.211
95	83	68	135	32	83	44	10	13	16	36	3364	0.14	24.621	40.441	44.468	0.256	32.774	22.478	6.336	0.629	0.839	17.494	5.078	82.606	3.789	13.605
3	2	3	16	0	5	1	0	2	3	3	185	0	28.631	38.121	43.154	0.415	35.685	21.162	9.129	0.83	0	19.502	2.49	82.075	4.717	13.208
2	6	7	10	2	7	4	2	0	1	2	177	0	31.925	43.077	51.643	0	31.455	25.822	10.329	0	0.939	15.962	5.164	86.207	2.299	11.494
4	2	4	5	0	2	0	1	0	2	6	103	0	55.172	42.888	48.276	1.724	43.103	18.966	9.483	0	1.724	11.207	12.931	78.431	1.961	19.608
3	6	2	12	0	8	0	0	1	0	2	158	1.5	26	39.45	47.5	0.5	36	19.5	6.5	0	0.5	11.5	9.5	91.045	4.478	4.478
2	9	4	7	0	1	2	1	1	1	4	139	0	24.571	38.638	48	0	29.714	27.429	5.714	0	0	13.714	6.857	87.879	1.515	10.606
17	11	9	63	1	16	21	4	3	8	13	1130	0.213	35.39	39.303	46.312	0.213	39.787	18.227	5.319	0.638	0.922	14.752	4.965	85.149	1.815	13.036
7	11	6	26	2	10	3	0	0	3	4	205	2.206	36.029	47.042	37.132	3.309	26.103	10.662	1.838	0	0.735	15.441	5.147	91.228	3.509	5.263
4	14	2	5	0	8	1	0	1	1	1	360	0.224	21.749	42.412	48.655	0	35.65	20.628	5.83	0	1.794	12.78	6.278	83.060	3.825	13.115
2	3	1	0	1	2	0	0	1	0	1	85	0	24.194	44.589	46.774	1.613	39.516	13.71	0.806	0	0	13.71	8.065	75.000	0.000	25.000
8	4	8	9	1	11	2	0	4	1	4	411	0.426	31.13	41.696	49.893	0.426	39.019	15.139	5.757	2.132	1.279	13.859	5.33	81.218	4.061	14.721
12	9	5	21	2	3	0	1	2	2	5	149	0	59.677	42.081	45.699	0.538	34.946	16.667	2.688	0.538	1.075	18.817	4.839	86.486	1.351	12.162
8	11	7	20	6	4	1	2	1	5	1	314	0	43.889	40.174	53.611	0	37.222	21.111	6.389	0.278	1.944	16.667	3.889	86.928	3.268	9.804
0	3	2	2	0	0	4	0	0	1	2	117	0	41.791	39.716	46.269	0	36.567	23.134	7.463	0.746	0.746	19.403	5.224	81.967	1.639	16.393
14	13	11	19	11	22	5	0	3	6	10	795	0.104	19.418	40.344	46.833	0.208	33.229	23.572	9.969	0.208	0.623	13.499	4.258	80.742	2.320	16.937
1	4	4	6	0	0	2	0	2	1	1	101	4.959	31.405	41.692	41.322	0.826	37.19	21.488	1.653	0	2.479	17.355	9.091	76.923	0.000	23.077
2	3	1	9	1	9	0	0	1	0	6	159	0	34.359	42.879	46.667	1.026	41.026	18.462	2.564	0	2.051	13.333	9.744	87.324	1.408	11.268
5	4	6	12	0	2	0	1	2	4	5	155	0	31.937	43.385	39.791	0.524	40.314	18.848	6.806	1.047	0.524	17.277	3.141	83.333	1.190	15.476
3	5	1	0	1	2	2	1	0	0	5	74	0	20.225	42.691	46.067	0	47.191	13.483	10.112	1.124	0	14.607	13.483	94.737	0.000	5.263
8	7	6	17	7	25	5	1	0	13	65	251	0	13.66	36.562	15.979	1.546	35.052	14.433	3.351	0.258	0.773	1.804	3.866	87.500	0.000	12.500
8	10	4	7	1	8	2	0	2	1	5	380	0	22.838	41.841	47.45	0	39.468	17.517	7.095	0.443	1.33	16.186	7.982	86.932	2.273	10.795
2	4	0	10	0	2	1	0	0	0	5	132	0	34.194	44.906	44.516	0	32.903	21.935	3.871	0.645	0	18.71	6.452	73.077	3.846	23.077
18	3	6	13	3	11	3	2	0	0	4	295	0	28.158	39.059	48.947	0.263	31.579	18.947	9.211	0.789	1.053	16.316	5	81.333	5.333	13.333
5	5	6	11	0	4	0	0	0	2	3	120	0	29.231	47.431	50.769	0	40	14.615	4.615	0	0	9.231	6.923	84.848	0.000	15.152
11	2	0	6	0	5	0	2	2	0	1	93	0	24.771	42.72	50.459	0	39.45	22.018	2.752	0	2.752	12.844	6.422	87.234	6.383	6.383
1	4	6	7	1	10	2	0	0	1	0	195	0	24.803	39.209	46.063	0.394	33.071	19.291	8.268	0.787	0.394	11.417	3.543	81.132	3.774	15.094
11	5	5	6	2	15	4	1	0	6	7	190	0.424	25	41.788	50	0	34.322	22.881	5.085	0	0.424	16.102	11.864	80.723	3.614	15.663
6	3	2	1	2	1	0	0	1	0	3	72	0	24.742	41.531	44.33	0	32.99	20.619	3.093	0	2.062	17.526	14.433	81.818	0.000	18.182
0	10	2	7	1	7	2	1	0	1	3	172	0	26.667	38.667	42.857	0	41.905	20.952	3.81	0	1.905	17.143	6.19	78.495	3.226	18.280
1	6	4	19	1	10	0	2	0	1	5	318	0	40.731	39.787	44.648	0.261	39.948	15.405	2.872	0.522	0	19.843	4.439	78.261	2.899	18.841
27	14	15	25	8	16	5	1	5	6	12	1131	0.439	23.173	43.57	47.076	0.146	38.523	19.664	6.506	0.512	0.658	13.523	5.629	80.435	4.710	14.855
154	174	128	200	21	144	84	28	48	51	97	6231	0.265	22.079	42.088	45.166	0.371	31.044	23.75	8.792	0.822	1.273	15.091	7.068	82.708	4.616	12.677
7	10	1	9	2	10	8	2	4	5	5	580	0.681	27.248	44.188	36.785	0.954	33.379	19.482	4.632	0.681	0.409	15.94	5.45	86.842	0.877	12.281
105	124	50	101	36	97	37	18	18	14	62	4017	0.5	16.313	41.645	44.115	0.24	29.043	24.139	10.548	0.721	0.741	15.733	6.045	85.181	3.377	11.442
4	1	7	9	0	6	2	4	4	2	4	290	0	32.239	44.497	53.134	0.299	36.119	18.507	6.567	0.299	0.299	14.03	2.985	86.822	2.326	10.853
1	1	0	3	0	1	1	0	4	0	3	53	0	33.898	50.873	55.932	0	44.068	16.949	3.39	0	0	11.864	6.78	86.364	4.545	9.091
0	4	7	7	0	5	1	1	0	5	0	177	0	27.228	41.005	49.505	0	32.673	19.307	8.911	0.495	0	11.386	2.97	85.714	3.297	10.989
12	13	5	24	2	8	9	2	1	4	8	739	0.21	26.101	42.336	44.654	1.153	39.308	16.038	3.878	0.524	1.258	15.304	7.338	81.329	2.215	16.456
2	1	0	8	0	4	0	1	0	2	1	94	0	64.151	38.689	37.736	0	36.792	24.528	3.774	0	0	25.472	2.83	88.000	0.000	12.000
5	2	2	6	0	0	3	0	0	0	0	86	0	26.804	47.345	54.639	0	40.206	17.526	4.124	0	2.062	9.278	11.34	91.429	2.857	5.714
2	4	1	0	3	1	0	0	0	2	7	92	0	18.182	44.376	45.455	0.826	38.843	12.397	1.653	0	0	14.876	4.132	84.091	4.545	11.364
44	63	22	37	9	35	28	8	9	9	18	1673	0.346	22.074	42.002	48.889	0.247	35.16	22.864	7.111	0.444	0.691	14.37	4.593	84.131	4.201	11.669
15	17	10	15	2	12	3	0	4	3	5	622	0.273	20.492	42.207	46.175	0.273	38.251	19.945	4.645	0.82	1.503	12.568	7.24	81.788	2.649	15.563
1	6	2	9	0	4	2	3	1	0	3	151	0	38.71	39.731	46.237	0	36.559	15.591	2.688	0.538	1.613	14.516	7.527	89.552	1.493	8.955
3	4	2	5	1	4	3	0	0	4	4	108	0	32.374	40.594	45.324	0	30.216	31.655	4.317	0.719	0.719	13.669	5.755	86.441	1.695	11.864
4	11	3	5	3	14	3	2	0	2	7	324	0	21.394	39.233	47.596	0.481	34.135	22.837	1.683	0.721	1.202	18.99	4.808	89.937	3.145	6.918
4	4	1	2	0	3	4	0	6	2	2	71	0	20.93	42.124	52.326	0	36.047	18.605	5.814	0	1.163	19.767	5.814	80.000	0.000	20.000
6	13	5	10	5	9	1	1	0	4	3	291	0	40.922	41.86	45.821	0	35.735	22.19	6.34	0	1.153	16.427	8.646	79.200	4.000	16.800
0	1	1	5	0	1	0	1	1	0	1	60	0	26.829	47.585	54.878	0	37.805	13.415	2.439	1.22	0	12.195	7.317	81.818	4.545	13.636
4	3	7	3	0	5	4	0	0	1	3	133	0.625	34.375	44.013	52.5	0.625	42.5	12.5	5.625	1.25	0.625	13.75	10	76.471	3.922	19.608
1	2	12	14	0	3	1	1	0	0	4	52	0	81.818	38.019	44.156	0	35.065	18.182	3.896	0	1.299	24.675	7.792	89.474	0.000	10.526
19	10	5	18	7	12	6	1	2	7	2	558	0.749	12.725	41.246	48.653	0	32.934	19.91	4.641	0.15	1.347	17.216	6.437	87.137	1.245	11.618
2	1	0	3	0	1	0	0	0	0	1	124	0	36.806	46.339	54.167	0.694	39.583	18.056	2.778	0	1.389	6.25	9.722	91.304	2.174	6.522
19	17	9	34	8	16	4	6	3	2	19	664	1.031	27.964	41.169	48.582	0.258	34.536	22.68	6.314	0.644	0.387	16.108	3.866	91.018	1.497	7.485
1	2	2	5	1	5	0	0	1	1	3	120	0	45.669	45.177	48.031	0	31.496	27.559	3.15	0.787	0	13.386	4.724	88.095	4.762	7.143
3	2	6	40	2	10	2	0	2	2	7	366	0.889	53.556	38.645	47.111	0.444	37.556	16.222	4.889	0.222	0.889	17.778	5.333	84.277	2.516	13.208
2	3	1	0	0	4	0	0	0	2	6	61	0	17.568	41.324	48.649	1.351	32.432	18.919	4.054	0	0	25.676	8.108	88.462	3.846	7.692
9	8	3	28	1	3	1	0	1	1	2	261	0	31.111	39.678	47.937	0.635	34.286	15.873	9.206	0	0.317	21.27	4.444	88.696	1.739	9.565
1	5	1	4	0	3	2	0	1	0	0	59	0	33.333	45.754	51.389	0	31.944	19.444	5.556	0	0	18.056	4.167	100.000	0.000	0.000
0	13	3	10	0	4	0	0	0	1	1	140	0	66.667	42.92	55.556	0	46.296	12.346	4.938	0	0	17.901	3.086	84.507	2.817	12.676
14	8	5	28	2	9	6	1	3	5	8	422	0.198	29.307	41.775	45.941	0.198	35.842	25.347	6.733	0.594	0.594	12.871	4.356	85.253	3.226	11.521
3	8	1	1	2	4	0	0	0	1	6	88	0	38.983	48.288	50	0.847	38.983	11.864	5.932	0	0	14.407	2.542	87.179	2.564	10.256
26	10	4	61	1	14	5	0	2	8	8	719	1.142	39.954	40.324	49.201	0.228	35.16	20.89	4.566	0.114	0.571	17.694	5.251	84.393	1.734	13.873
11	24	14	46	7	30	14	2	4	6	19	940	0.175	27.051	41.152	43.019	1.396	34.206	20.332	6.108	0.96	0.698	16.841	4.799	89.070	1.860	9.070
17	7	4	19	4	18	6	3	5	6	14	544	0.598	42.601	38.235	48.729	0	32.436	25.262	8.819	0.448	0.299	18.236	5.979	87.153	3.472	9.375
0	7	3	5	4	3	1	0	3	3	4	346	0	32.512	42.318	51.478	0	38.177	19.704	4.68	0.493	0.246	14.286	4.433	79.781	4.918	15.301
14	8	3	8	3	9	1	0	0	0	4	336	2.2	21.76	43.816	47.433	0.489	36.919	19.56	3.423	0.489	0.733	8.557	5.623	81.212	1.818	16.970
16	2	1	15	2	2	5	0	0	1	2	176	0	36.364	43.331	48.347	0.826	32.231	19.421	4.132	1.653	0.826	14.05	7.438	83.784	1.351	14.865
4	7	3	8	7	9	0	0	1	1	4	195	0.83	31.95	40.4	49.378	0.83	31.535	19.087	6.224	0	0	14.108	4.564	76.190	3.571	20.238
2	3	2	9	0	6	2	0	0	5	2	207	0.424	35.593	43.364	48.729	0.847	38.983	19.068	5.932	0	0.424	10.169	8.051	82.418	3.297	14.286
15	16	26	31	11	31	12	4	7	6	10	1282	0.613	19.018	39.572	49.571	0.123	31.902	22.086	9.755	0.491	0.798	18.037	5.521	81.965	4.985	13.050
24	10	2	14	14	7	0	8	2	1	4	454	0.549	30.586	39.714	46.154	0	38.462	17.582	8.059	1.099	1.648	14.835	6.96	86.792	1.415	11.792
4	4	0	9	0	2	0	1	0	0	0	116	0	39.86	42.038	49.65	0	37.762	15.385	3.497	2.098	0	19.58	5.594	86.000	2.000	12.000
15	6	4	10	3	12	11	2	0	4	0	283	0.601	19.219	44.002	46.847	0	36.036	21.622	5.405	1.201	1.201	12.613	6.607	86.260	3.817	9.924
2	4	5	9	1	9	6	1	0	0	1	207	0.417	50.417	43.167	48.75	0.417	37.083	21.25	3.333	0.417	2.083	16.25	6.667	78.431	2.941	18.627
7	11	3	10	3	10	5	1	1	2	7	396	0	29.605	40.728	46.272	0.219	38.377	20.395	4.605	0.658	0.877	15.351	7.675	83.721	2.907	13.372
12	10	5	5	3	1	0	3	1	0	8	238	0	27.541	42.318	53.443	0	33.443	23.279	5.246	0.656	0.328	14.426	2.951	86.441	0.000	13.559
1	5	0	11	0	4	3	0	1	0	2	89	0	53.509	41.307	48.246	0.877	32.456	16.667	0.877	0	0.877	14.035	9.649	78.571	3.571	17.857
5	8	11	29	2	14	6	6	4	2	8	520	0	29.352	40.587	44.027	0.512	37.713	17.747	7.679	0.853	1.195	13.311	4.608	81.739	3.043	15.217
13	12	21	28	4	15	8	0	2	1	5	525	0.509	31.07	40.799	48.217	0	38.71	17.317	6.112	0.17	0.34	14.941	9.168	80.169	5.485	14.346
3	13	5	24	3	7	0	1	1	1	2	344	0	54.436	40.762	47.722	0.24	36.691	17.746	5.516	0	0	17.986	5.995	78.981	1.274	19.745
7	11	2	7	3	9	3	1	1	2	6	327	0	41.08	40.9	48.122	0.235	34.507	21.362	4.46	0.704	0.939	15.493	4.225	85.326	2.174	12.500
13	11	5	38	4	14	8	2	3	6	7	567	0.29	33.672	37.353	44.267	0	26.851	21.626	9.144	0.581	0.726	19.158	3.628	82.246	3.261	14.493
52	27	20	26	6	21	5	2	3	3	27	946	0.438	22.417	42.961	48.687	0.35	39.667	21.016	5.166	0.438	0.876	13.923	6.48	88.841	1.502	9.657
2	5	0	8	0	0	0	1	1	2	1	112	0	51.701	38.922	44.898	1.361	31.973	21.088	3.401	0	0	14.286	4.762	89.474	0.000	10.526
6	9	5	31	1	24	4	0	2	2	5	659	0.243	35.316	38.072	48.544	0.728	33.617	24.757	5.583	0.607	0.607	19.539	5.218	83.333	2.260	14.407
6	2	0	4	1	4	0	1	1	2	1	104	0	40	39.769	52.308	0.769	21.538	31.538	9.231	0.769	0	14.615	9.231	82.353	5.882	11.765
